Image Name,agreeableness,anger,anticipation,arrogance,disagreeableness,disgust,fear,gratitude,happiness,humility,love,optimism,pessimism,regret,sadness,shame,shyness,surprise,trust,neutral
3241.jpg,0.0,0.0,0.133,0.0,0.0,0.0,0.067,0.067,0.667,0.4,0.067,0.133,0.0,0.0,0.0,0.0,0.067,0.067,0.067,0.0
3242.jpg,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.0
3243.jpg,0.083,0.0,0.16699999999999998,0.0,0.083,0.333,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,0.667,0.0,0.083
3244.jpg,0.04,0.0,0.18,0.12,0.0,0.02,0.04,0.04,0.44,0.08,0.16,0.18,0.0,0.02,0.04,0.08,0.04,0.24,0.18,0.02
3245.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.1,0.0
3246.jpg,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0
3247.jpg,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
3248.jpg,0.091,0.0,0.273,0.091,0.0,0.091,0.0,0.0,0.273,0.091,0.0,0.273,0.0,0.0,0.0,0.0,0.091,0.091,0.091,0.0
3249.jpg,0.0,0.0,0.091,0.0,0.091,0.091,0.091,0.0,0.273,0.182,0.273,0.273,0.0,0.0,0.091,0.0,0.0,0.091,0.091,0.0
3250.jpg,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.1
3251.jpg,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.417,0.16699999999999998,0.083,0.083,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.16699999999999998,0.0
3252.jpg,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
3253.jpg,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.6,0.1,0.0
3254.jpg,0.0,0.03,0.015,0.03,0.03,0.03,0.16399999999999998,0.209,0.06,0.209,0.075,0.075,0.104,0.09,0.552,0.194,0.015,0.015,0.373,0.0
3255.jpg,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.8,0.3,0.1,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.3,0.0
3256.jpg,0.079,0.039,0.197,0.053,0.013,0.026,0.079,0.053,0.118,0.224,0.066,0.276,0.026,0.026,0.053,0.0,0.039,0.079,0.5,0.0
3257.jpg,0.0,0.091,0.455,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.0,0.636,0.091,0.0
3258.jpg,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.3,0.2,0.0,0.0,0.0,0.2,0.3,0.2,0.0,0.1,0.0,0.0
3259.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.0,0.091,0.364,0.0,0.091,0.273,0.273,0.364,0.0,0.0,0.0,0.182,0.0
3260.jpg,0.083,0.0,0.25,0.083,0.25,0.0,0.16699999999999998,0.0,0.16699999999999998,0.16699999999999998,0.0,0.083,0.083,0.0,0.0,0.0,0.0,0.25,0.25,0.0
3261.jpg,0.036000000000000004,0.0,0.091,0.0,0.0,0.0,0.0,0.109,0.836,0.255,0.073,0.29100000000000004,0.0,0.0,0.018000000000000002,0.0,0.0,0.018000000000000002,0.2,0.0
3262.jpg,0.077,0.0,0.154,0.0,0.0,0.0,0.0,0.077,0.385,0.231,0.231,0.077,0.0,0.0,0.0,0.0,0.0,0.077,0.615,0.0
3263.jpg,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.6,0.0,0.0
3264.jpg,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0
3265.jpg,0.0,0.1,0.0,0.0,0.1,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.3,0.0,0.0,0.1,0.0
3266.jpg,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.727,0.0,0.182,0.364,0.0,0.0,0.091,0.0,0.0,0.0,0.364,0.0
3267.jpg,0.0,0.0,0.091,0.091,0.0,0.182,0.0,0.0,0.364,0.091,0.0,0.182,0.091,0.0,0.0,0.0,0.0,0.364,0.0,0.0
3268.jpg,0.0,0.0,0.25,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.583,0.0,0.083
3269.jpg,0.0,0.083,0.083,0.083,0.083,0.16699999999999998,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.083,0.0,0.5,0.0,0.0
3270.jpg,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0
3271.jpg,0.0,0.2,0.1,0.4,0.1,0.2,0.3,0.0,0.2,0.1,0.2,0.0,0.1,0.1,0.2,0.2,0.1,0.0,0.1,0.0
3272.jpg,0.0,0.0,0.3,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0
3273.jpg,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.8,0.5,0.7,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0
3274.jpg,0.1,0.0,0.2,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.4,0.0,0.0,0.2,0.0,0.0
3275.jpg,0.0,0.0,0.462,0.077,0.231,0.154,0.154,0.077,0.077,0.0,0.0,0.0,0.077,0.077,0.0,0.0,0.0,0.615,0.0,0.0
3276.jpg,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.4,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.1
3277.jpg,0.3,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.6,0.0
3278.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1
3279.jpg,0.0,0.0,0.273,0.0,0.0,0.091,0.0,0.0,0.364,0.636,0.273,0.091,0.0,0.0,0.0,0.0,0.091,0.182,0.182,0.0
3280.jpg,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
3281.jpg,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0
3282.jpg,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.091,0.545,0.182,0.0,0.364,0.091,0.0,0.091,0.091,0.0,0.0,0.182,0.0
3283.jpg,0.0,0.0,0.091,0.091,0.0,0.0,0.0,0.0,0.636,0.091,0.182,0.273,0.0,0.0,0.0,0.0,0.0,0.091,0.091,0.0
3284.jpg,0.154,0.0,0.231,0.0,0.077,0.231,0.077,0.077,0.154,0.077,0.0,0.077,0.077,0.077,0.0,0.0,0.0,0.462,0.0,0.0
3285.jpg,0.091,0.0,0.545,0.091,0.0,0.091,0.0,0.0,0.455,0.091,0.0,0.273,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0
3286.jpg,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.2,0.1,0.0,0.3,0.0,0.0,0.1,0.2,0.0
3287.jpg,0.041,0.0,0.096,0.014,0.014,0.0,0.014,0.08199999999999999,0.384,0.37,0.507,0.068,0.014,0.014,0.192,0.0,0.014,0.041,0.301,0.0
3288.jpg,0.2,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.2,0.1,0.3,0.1,0.0,0.0,0.7,0.1,0.0,0.2,0.3,0.0
3289.jpg,0.0,0.0,0.3,0.2,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.7,0.3,0.0
3290.jpg,0.091,0.0,0.182,0.364,0.0,0.091,0.091,0.091,0.091,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.455,0.0
3291.jpg,0.0,0.0,0.455,0.0,0.0,0.182,0.0,0.0,0.091,0.0,0.091,0.0,0.0,0.0,0.182,0.0,0.0,0.182,0.273,0.0
3292.jpg,0.0,0.0,0.273,0.0,0.091,0.273,0.0,0.0,0.0,0.091,0.0,0.182,0.0,0.0,0.0,0.091,0.0,0.455,0.091,0.0
3293.jpg,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0
3294.jpg,0.0,0.0,0.364,0.091,0.0,0.091,0.091,0.0,0.364,0.182,0.091,0.091,0.091,0.0,0.0,0.091,0.0,0.0,0.091,0.0
3295.jpg,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0
3296.jpg,0.0,0.0,0.25,0.0,0.083,0.0,0.16699999999999998,0.0,0.0,0.16699999999999998,0.083,0.083,0.0,0.0,0.25,0.0,0.0,0.25,0.333,0.0
3297.jpg,0.0,0.0,0.067,0.0,0.067,0.0,0.0,0.067,0.467,0.667,0.067,0.133,0.067,0.0,0.067,0.0,0.0,0.133,0.067,0.0
3298.jpg,0.0,0.0,0.455,0.0,0.0,0.0,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.091,0.091,0.0,0.636,0.0,0.0
3299.jpg,0.0,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.4,0.1,0.0
3300.jpg,0.014,0.029,0.101,0.014,0.0,0.217,0.203,0.014,0.014,0.087,0.0,0.0,0.116,0.13,0.435,0.159,0.014,0.188,0.058,0.0
3301.jpg,0.0,0.1,0.1,0.0,0.1,0.0,0.2,0.1,0.1,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.7,0.0
3302.jpg,0.0,0.0,0.0,0.0,0.0,0.182,0.091,0.0,0.545,0.273,0.455,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0
3303.jpg,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
3304.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0
3305.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.4,0.1,0.1,0.1,0.7,0.1,0.0,0.2,0.0,0.0
3306.jpg,0.0,0.0,0.2,0.067,0.0,0.0,0.0,0.067,0.133,0.267,0.067,0.067,0.067,0.0,0.133,0.067,0.0,0.133,0.333,0.0
3307.jpg,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0,0.3,0.0
3308.jpg,0.077,0.0,0.231,0.077,0.154,0.154,0.077,0.077,0.231,0.308,0.0,0.077,0.0,0.077,0.0,0.0,0.077,0.231,0.0,0.0
3309.jpg,0.0,0.091,0.545,0.0,0.0,0.091,0.0,0.091,0.182,0.0,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0
3310.jpg,0.0,0.0,0.0,0.4,0.1,0.1,0.0,0.3,0.1,0.2,0.1,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.7,0.0
3311.jpg,0.0,0.0,0.4,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1
3312.jpg,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.5,0.0,0.0
3313.jpg,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.1,0.6,0.0
3314.jpg,0.16699999999999998,0.0,0.333,0.083,0.083,0.0,0.0,0.0,0.25,0.0,0.083,0.16699999999999998,0.083,0.0,0.083,0.0,0.0,0.333,0.16699999999999998,0.0
3315.jpg,0.085,0.0,0.136,0.102,0.0,0.034,0.068,0.051,0.305,0.119,0.458,0.085,0.051,0.034,0.068,0.0,0.017,0.051,0.373,0.0
3316.jpg,0.0,0.0,0.091,0.091,0.0,0.091,0.0,0.091,0.455,0.091,0.727,0.0,0.0,0.091,0.091,0.091,0.0,0.091,0.182,0.0
3317.jpg,0.08,0.013,0.307,0.013,0.0,0.04,0.013,0.027000000000000003,0.053,0.067,0.013,0.08,0.053,0.013,0.04,0.0,0.027000000000000003,0.413,0.053,0.04
3318.jpg,0.051,0.013,0.205,0.0,0.026,0.013,0.026,0.051,0.423,0.192,0.128,0.16699999999999998,0.0,0.0,0.141,0.0,0.026,0.115,0.128,0.0
3319.jpg,0.154,0.0,0.077,0.077,0.154,0.077,0.077,0.154,0.308,0.385,0.077,0.077,0.154,0.0,0.385,0.0,0.077,0.077,0.0,0.0
3320.jpg,0.0,0.2,0.3,0.0,0.2,0.2,0.1,0.0,0.4,0.0,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0
3321.jpg,0.0,0.091,0.0,0.0,0.0,0.091,0.273,0.0,0.0,0.0,0.0,0.091,0.545,0.364,0.909,0.273,0.0,0.0,0.0,0.0
3322.jpg,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.1,0.2,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0
3323.jpg,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.5,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0
3324.jpg,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.0
3325.jpg,0.0,0.0,0.182,0.0,0.0,0.455,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.182,0.0,0.0,0.091,0.091,0.182
3326.jpg,0.0,0.0,0.5,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.1
3327.jpg,0.071,0.071,0.071,0.0,0.214,0.071,0.643,0.071,0.071,0.14300000000000002,0.0,0.071,0.14300000000000002,0.0,0.214,0.0,0.0,0.0,0.0,0.0
3328.jpg,0.0,0.0,0.1,0.0,0.1,0.1,0.3,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.2,0.3,0.0
3329.jpg,0.083,0.0,0.333,0.0,0.0,0.083,0.0,0.0,0.25,0.16699999999999998,0.083,0.16699999999999998,0.083,0.083,0.083,0.083,0.16699999999999998,0.25,0.25,0.0
3330.jpg,0.011,0.2,0.078,0.033,0.08900000000000001,0.2,0.422,0.011,0.033,0.033,0.011,0.011,0.211,0.078,0.267,0.078,0.011,0.244,0.044,0.022
3331.jpg,0.2,0.0,0.4,0.0,0.0,0.2,0.1,0.0,0.2,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
3332.jpg,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.3,0.1,0.0
3333.jpg,0.1,0.0,0.2,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,0.4,0.3,0.0
3334.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0
3335.jpg,0.0,0.4,0.0,0.0,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.2,0.0,0.0,0.0,0.0
3336.jpg,0.0,0.091,0.273,0.0,0.0,0.091,0.182,0.0,0.273,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0
3337.jpg,0.1,0.0,0.4,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.2,0.0,0.0,0.4,0.0,0.0
3338.jpg,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.2,1.0,0.3,0.8,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
3339.jpg,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.75,0.16699999999999998,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0
3340.jpg,0.0,0.091,0.182,0.0,0.0,0.273,0.455,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.364,0.273,0.0,0.182,0.091,0.0
3341.jpg,0.222,0.0,0.0,0.0,0.0,0.111,0.111,0.111,0.111,0.444,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3342.jpg,0.0,0.0,0.182,0.0,0.0,0.0,0.364,0.0,0.091,0.0,0.0,0.0,0.182,0.091,0.545,0.0,0.0,0.0,0.0,0.0
3343.jpg,0.0,0.0,0.091,0.091,0.091,0.091,0.091,0.0,0.0,0.091,0.0,0.0,0.0,0.091,0.091,0.0,0.091,0.364,0.0,0.091
3344.jpg,0.1,0.0,0.1,0.5,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
3345.jpg,0.0,0.0,0.4,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.1,0.0
3346.jpg,0.0,0.0,0.25,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.083
3347.jpg,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.1
3348.jpg,0.067,0.067,0.2,0.133,0.133,0.2,0.133,0.133,0.067,0.133,0.133,0.133,0.133,0.067,0.133,0.067,0.067,0.467,0.067,0.067
3349.jpg,0.016,0.048,0.161,0.065,0.048,0.032,0.0,0.065,0.5,0.129,0.226,0.081,0.016,0.016,0.081,0.065,0.032,0.065,0.177,0.0
3350.jpg,0.0,0.0,0.1,0.0,0.0,0.4,0.3,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1
3351.jpg,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.9,0.4,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
3352.jpg,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.182,0.909,0.182,0.182,0.182,0.0,0.0,0.0,0.0,0.0,0.091,0.364,0.0
3353.jpg,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0
3354.jpg,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.417,0.333,0.083,0.16699999999999998,0.0,0.0,0.083,0.0,0.0,0.0,0.333,0.0
3355.jpg,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.5,0.3,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.0
3356.jpg,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0
3357.jpg,0.0,0.1,0.1,0.3,0.1,0.1,0.0,0.2,0.6,0.1,0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
3358.jpg,0.036000000000000004,0.0,0.08900000000000001,0.009000000000000001,0.027000000000000003,0.027000000000000003,0.313,0.071,0.08900000000000001,0.063,0.063,0.018000000000000002,0.098,0.116,0.536,0.116,0.018000000000000002,0.08900000000000001,0.188,0.0
3359.jpg,0.2,0.1,0.2,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
3360.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.1,0.1,0.0,0.1,0.4,0.0,0.1,0.0,0.1,0.0
3361.jpg,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.4,0.6,0.1,0.0,0.0,0.0,0.0
3362.jpg,0.091,0.0,0.364,0.0,0.0,0.091,0.091,0.0,0.0,0.182,0.0,0.091,0.091,0.091,0.0,0.0,0.0,0.364,0.091,0.0
3363.jpg,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.083,0.25,0.0,0.0,0.0,0.0,0.0,0.417,0.0,0.083
3364.jpg,0.0,0.083,0.083,0.0,0.0,0.083,0.083,0.25,0.5,0.0,0.667,0.0,0.0,0.083,0.0,0.083,0.0,0.083,0.333,0.0
3365.jpg,0.1,0.0,0.6,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.5,0.1,0.0
3366.jpg,0.0,0.091,0.091,0.182,0.091,0.182,0.0,0.0,0.364,0.0,0.0,0.0,0.091,0.182,0.091,0.273,0.0,0.0,0.0,0.0
3367.jpg,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0
3368.jpg,0.0,0.091,0.091,0.091,0.455,0.0,0.364,0.0,0.0,0.091,0.091,0.273,0.0,0.091,0.273,0.0,0.0,0.091,0.182,0.0
3369.jpg,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0
3370.jpg,0.0,0.0,0.182,0.0,0.0,0.0,0.182,0.0,0.364,0.455,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.182,0.0
3371.jpg,0.1,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1
3372.jpg,0.0,0.0,0.5,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.1,0.0
3373.jpg,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.1
3374.jpg,0.071,0.071,0.14300000000000002,0.214,0.14300000000000002,0.14300000000000002,0.429,0.14300000000000002,0.14300000000000002,0.071,0.071,0.071,0.28600000000000003,0.071,0.214,0.071,0.071,0.35700000000000004,0.071,0.0
3375.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.4,0.5,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
3376.jpg,0.071,0.071,0.28600000000000003,0.071,0.14300000000000002,0.28600000000000003,0.14300000000000002,0.14300000000000002,0.214,0.071,0.071,0.14300000000000002,0.071,0.071,0.071,0.071,0.071,0.5710000000000001,0.071,0.0
3377.jpg,0.083,0.083,0.25,0.083,0.0,0.0,0.083,0.083,0.25,0.083,0.0,0.083,0.083,0.0,0.083,0.0,0.0,0.25,0.25,0.0
3378.jpg,0.1,0.1,0.1,0.1,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.5,0.0,0.0,0.2,0.3,0.0
3379.jpg,0.0,0.0,0.4,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0
3380.jpg,0.0,0.0,0.182,0.0,0.0,0.0,0.091,0.182,0.273,0.091,0.091,0.091,0.0,0.0,0.0,0.0,0.0,0.273,0.0,0.0
3381.jpg,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.2,0.3,0.2,0.5,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
3382.jpg,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.3,0.1,0.0
3383.jpg,0.0,0.182,0.455,0.0,0.091,0.0,0.364,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.0,0.091,0.364,0.0,0.0
3384.jpg,0.071,0.071,0.5,0.071,0.071,0.214,0.0,0.071,0.14300000000000002,0.071,0.071,0.0,0.071,0.0,0.071,0.071,0.14300000000000002,0.429,0.0,0.0
3385.jpg,0.0,0.0,0.182,0.0,0.091,0.182,0.0,0.0,0.273,0.091,0.0,0.091,0.0,0.0,0.0,0.0,0.0,0.364,0.182,0.0
3386.jpg,0.1,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.2,0.2,0.0
3387.jpg,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.9,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0
3388.jpg,0.067,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.667,0.0,0.0,0.0,0.067,0.0
3389.jpg,0.0,0.0,0.3,0.1,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.1
3390.jpg,0.044,0.022,0.044,0.067,0.022,0.067,0.0,0.022,0.7559999999999999,0.133,0.067,0.17800000000000002,0.044,0.0,0.0,0.0,0.0,0.067,0.244,0.0
3391.jpg,0.0,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.4,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0
3392.jpg,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.1,0.2,0.0,0.1,0.2,0.0,0.0,0.4,0.0,0.0
3393.jpg,0.0,0.1,0.3,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.0
3394.jpg,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.6,0.5,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
3395.jpg,0.0,0.071,0.28600000000000003,0.071,0.0,0.071,0.214,0.0,0.071,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.071,0.5,0.071,0.071
3396.jpg,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.3,0.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.1,0.3,0.0
